Date,Value,anomaly_kmeans,rolling_mean,rolling_std,z_score,anomaly_if,anomaly_svm,anomaly_lof,diff,cumsum,cumprod,common_anomaly,anomaly_count
2021-11-03,1177.3299560546875,1,1126.3719970703125,48.43663730780632,1.052054019781474,1,-1,-1,17.969970703125,235285.49828338623,inf,True,3
2021-11-04,1234.4100341796875,1,1159.5919921875,55.15346707055835,1.3565428606051568,-1,-1,-1,57.080078125,236519.90831756592,inf,True,4
2021-11-05,1228.0,1,1188.8199951171875,40.41543513763145,0.9694317220484738,-1,-1,-1,-6.4100341796875,237747.90831756592,inf,True,4
2021-11-08,1149.7900390625,0,1189.7780029296875,39.15413832589355,-1.0212959747537738,1,1,1,-78.2099609375,238897.69835662842,inf,False,0
2021-11-09,1173.5999755859375,1,1192.6260009765624,36.83783212659847,-0.5164805932455323,1,-1,1,23.8099365234375,240071.29833221436,inf,False,2
2021-11-10,1010.4099731445312,0,1159.2420043945312,90.58747039855457,-1.6429648669422916,-1,1,1,-163.19000244140625,241081.7083053589,inf,False,1
2021-11-11,1102.77001953125,0,1132.9140014648438,82.00212322575003,-0.3676000175094008,-1,1,1,92.36004638671875,242184.47832489014,inf,False,1
2021-11-12,1047.5,0,1096.8140014648438,68.25603889571414,-0.7224855450546854,1,1,1,-55.27001953125,243231.97832489014,inf,False,0
2021-11-15,1017.6300048828124,0,1070.3819946289063,68.20179105275133,-0.7734692730472785,1,1,1,-29.869995117187614,244249.60832977295,inf,False,0
2021-11-16,1003.3099975585938,0,1036.3239990234374,40.77653456970047,-0.809632348928816,1,1,1,-14.320007324218636,245252.91832733154,inf,False,0
2021-11-17,1063.510009765625,0,1046.9440063476563,39.22538320732292,0.42232865719654666,1,1,1,60.20001220703125,246316.42833709717,inf,False,0
2021-11-18,1106.550048828125,0,1047.7000122070312,40.58325263873309,1.4501064551175635,1,1,1,43.0400390625,247422.9783859253,inf,False,0
2021-11-19,1098.8699951171875,0,1057.9740112304687,46.579376996240775,0.8779847761815135,1,1,1,-7.6800537109375,248521.84838104248,inf,False,0
2021-11-22,1162.3299560546875,0,1086.9140014648438,58.63757891399241,1.2861369106057616,1,1,1,63.4599609375,249684.17833709717,inf,False,0
2021-11-23,1167.510009765625,0,1119.75400390625,44.34867790217718,1.076830429189197,1,-1,1,5.1800537109375,250851.6883468628,inf,False,1
2021-11-24,1080.3900146484375,0,1123.1300048828125,39.35851492089733,-1.0859147079170481,1,1,1,-87.1199951171875,251932.07836151123,inf,False,0
2021-11-26,1099.469970703125,0,1121.7139892578125,40.2220323966585,-0.5530306955979543,1,1,1,19.0799560546875,253031.54833221436,inf,False,0
2021-11-29,1100.989990234375,0,1122.13798828125,39.931143083558645,-0.5296116367773749,1,1,1,1.52001953125,254132.53832244873,inf,False,0
2021-11-30,1144.3699951171875,0,1118.54599609375,36.02894866255245,0.7167569407951723,1,1,1,43.3800048828125,255276.90831756592,inf,False,0
2021-12-01,1160.699951171875,0,1117.183984375,33.77331224937202,1.2884719886390246,1,1,1,16.3299560546875,256437.6082687378,inf,False,0
2021-12-02,1099.06005859375,0,1120.9179931640624,29.442795597885276,-0.7423865202488568,1,1,1,-61.639892578125,257536.66832733154,inf,False,0
2021-12-03,1084.7900390625,0,1117.9820068359375,32.67118061824692,-1.0159402612741724,1,1,1,-14.27001953125,258621.45836639404,inf,False,0
2021-12-06,1001.510009765625,0,1098.0860107421875,62.384630203494396,-1.54807363066092,1,1,1,-83.280029296875,259622.96837615967,inf,False,0
2021-12-07,1044.199951171875,0,1078.052001953125,59.83740679561539,-0.5657339212054645,1,1,1,42.68994140625,260667.16832733154,inf,False,0
2021-12-08,1052.7099609375,0,1056.45400390625,38.082899517711,-0.09831297028758769,1,1,1,8.510009765625,261719.87828826904,inf,False,0
